doc,summarizer,score
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,BanditSum,0.3333333333333333
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,BanditSum,5.333333333333333
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,BanditSum,2.1666666666666665
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,BanditSum,1.0
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,BanditSum,1.5
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,BanditSum,0.6666666666666666
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,BanditSum,2.0
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,BanditSum,13.333333333333334
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,BanditSum,1.1666666666666667
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,BanditSum,0.3333333333333333
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,BanditSum,4.5
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,BanditSum,3.3333333333333335
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,BanditSum,4.333333333333333
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,BanditSum,1.0
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,BanditSum,0.5
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,BanditSum,3.8333333333333335
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,BanditSum,1.6666666666666667
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,BanditSum,1.3333333333333333
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,BanditSum,0.6666666666666666
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,BanditSum,5.166666666666667
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,BanditSum,3.5
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,BanditSum,1.3333333333333333
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,BanditSum,1.3333333333333333
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,BanditSum,2.3333333333333335
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,BanditSum,0.0
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,BanditSum,1.0
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,BanditSum,0.3333333333333333
dm-test-801763443e6c73e3857039f2223798b2b58bef19,BanditSum,2.0
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,BanditSum,4.333333333333333
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,BanditSum,7.666666666666667
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,BanditSum,0.0
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,BanditSum,0.6666666666666666
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,BanditSum,3.6666666666666665
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,BanditSum,12.333333333333334
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,BanditSum,2.1666666666666665
dm-test-26e4e19d945cedcb489f28808c730658139c9415,BanditSum,3.0
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,BanditSum,2.0
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,BanditSum,1.3333333333333333
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,BanditSum,1.1666666666666667
dm-test-051db270afc32571a08c15124330efe89d80fea8,BanditSum,9.666666666666666
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,BanditSum,2.0
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,BanditSum,3.3333333333333335
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,BanditSum,3.3333333333333335
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,BanditSum,3.5
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,BanditSum,0.6666666666666666
dm-test-fadabe346fe95d33eee71299e6596754768f5246,BanditSum,3.0
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,BanditSum,8.333333333333334
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,BanditSum,0.6666666666666666
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,BanditSum,3.6666666666666665
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,BanditSum,2.5
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,BanditSum,6.833333333333333
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,BanditSum,2.0
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,BanditSum,1.8333333333333333
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,BanditSum,3.5
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,BanditSum,7.666666666666667
dm-test-2377095dda83df778e34304b7a09813808105d3b,BanditSum,0.16666666666666666
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,BanditSum,0.16666666666666666
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,LEAD-3,0.5
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,LEAD-3,2.6666666666666665
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,LEAD-3,1.0
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,LEAD-3,3.5
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,LEAD-3,0.6666666666666666
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,LEAD-3,0.3333333333333333
dm-test-14c813567696f4e63a39993c09d4edb454036179,LEAD-3,1.5
dm-test-e470f0a87d7513bf880412524332047020422c3f,LEAD-3,4.166666666666667
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,LEAD-3,0.3333333333333333
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,LEAD-3,0.3333333333333333
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,LEAD-3,1.8333333333333333
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,LEAD-3,1.0
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,LEAD-3,2.5
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,LEAD-3,6.0
dm-test-4fb64a2298e18626db776fccf834be87388827e0,LEAD-3,2.1666666666666665
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,LEAD-3,4.833333333333333
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,LEAD-3,4.666666666666667
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,LEAD-3,1.6666666666666667
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,LEAD-3,1.3333333333333333
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,LEAD-3,3.6666666666666665
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,LEAD-3,1.0
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,LEAD-3,3.1666666666666665
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,LEAD-3,6.666666666666667
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,LEAD-3,1.0
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,LEAD-3,4.166666666666667
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,LEAD-3,3.0
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,LEAD-3,0.8333333333333334
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,LEAD-3,0.6666666666666666
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,LEAD-3,6.666666666666667
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,LEAD-3,3.1666666666666665
dm-test-3785743303ddb8b594be7c449a37458b99e83812,LEAD-3,7.0
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,LEAD-3,2.5
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,LEAD-3,0.3333333333333333
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,LEAD-3,6.833333333333333
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,LEAD-3,3.6666666666666665
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,LEAD-3,0.3333333333333333
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,LEAD-3,2.1666666666666665
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,LEAD-3,2.1666666666666665
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,LEAD-3,2.8333333333333335
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,LEAD-3,0.5
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,LEAD-3,0.3333333333333333
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,LEAD-3,2.3333333333333335
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,LEAD-3,4.5
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,LEAD-3,0.0
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,LEAD-3,8.833333333333334
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,LEAD-3,3.8333333333333335
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,LEAD-3,1.3333333333333333
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,LEAD-3,1.5
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,LEAD-3,1.0
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,LEAD-3,2.0
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,LEAD-3,4.0
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,LEAD-3,2.3333333333333335
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,LEAD-3,0.0
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,LEAD-3,1.6666666666666667
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,LEAD-3,0.0
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,LEAD-3,2.6666666666666665
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,LEAD-3,0.0
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,LEAD-3,0.3333333333333333
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,LEAD-3,0.3333333333333333
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,LEAD-3,1.6666666666666667
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,LEAD-3,3.3333333333333335
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,LEAD-3,2.3333333333333335
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,LEAD-3,5.833333333333333
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,LEAD-3,3.5
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,LEAD-3,0.0
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,LEAD-3,1.3333333333333333
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,LEAD-3,0.3333333333333333
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,LEAD-3,0.0
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,LEAD-3,2.0
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,LEAD-3,0.3333333333333333
dm-test-801763443e6c73e3857039f2223798b2b58bef19,LEAD-3,2.0
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,LEAD-3,6.166666666666667
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,LEAD-3,3.3333333333333335
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,LEAD-3,0.0
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,LEAD-3,0.6666666666666666
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,LEAD-3,3.1666666666666665
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,LEAD-3,12.333333333333334
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,LEAD-3,1.6666666666666667
dm-test-26e4e19d945cedcb489f28808c730658139c9415,LEAD-3,1.8333333333333333
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,LEAD-3,2.0
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,LEAD-3,1.3333333333333333
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,LEAD-3,1.1666666666666667
dm-test-051db270afc32571a08c15124330efe89d80fea8,LEAD-3,9.666666666666666
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,LEAD-3,3.0
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,LEAD-3,1.1666666666666667
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,LEAD-3,4.0
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,LEAD-3,0.5
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,LEAD-3,1.8333333333333333
dm-test-fadabe346fe95d33eee71299e6596754768f5246,LEAD-3,5.666666666666667
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,LEAD-3,0.8333333333333334
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,LEAD-3,1.8333333333333333
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,LEAD-3,0.0
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,LEAD-3,3.0
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,LEAD-3,0.16666666666666666
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,LEAD-3,5.0
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,LEAD-3,1.8333333333333333
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,LEAD-3,0.3333333333333333
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,LEAD-3,3.3333333333333335
dm-test-2377095dda83df778e34304b7a09813808105d3b,LEAD-3,0.3333333333333333
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,LEAD-3,0.16666666666666666
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,Pegasus,1.0
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,Pegasus,2.25
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,Pegasus,1.3333333333333333
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,Pegasus,0.75
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,Pegasus,3.0
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,Pegasus,0.3333333333333333
dm-test-14c813567696f4e63a39993c09d4edb454036179,Pegasus,1.5
dm-test-e470f0a87d7513bf880412524332047020422c3f,Pegasus,0.0
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,Pegasus,1.5
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,Pegasus,0.0
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,Pegasus,2.125
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,Pegasus,0.0
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,Pegasus,3.0
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,Pegasus,9.5
dm-test-4fb64a2298e18626db776fccf834be87388827e0,Pegasus,3.0
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,Pegasus,1.5
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,Pegasus,1.0
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,Pegasus,0.0
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,Pegasus,1.45
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,Pegasus,0.0
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,Pegasus,0.3333333333333333
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,Pegasus,1.5
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,Pegasus,1.5
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,Pegasus,1.125
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,Pegasus,0.0
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,Pegasus,0.0
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,Pegasus,0.5
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,Pegasus,1.5
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,Pegasus,0.06666666666666667
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,Pegasus,0.75
dm-test-3785743303ddb8b594be7c449a37458b99e83812,Pegasus,0.5
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,Pegasus,1.5
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,Pegasus,0.0
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,Pegasus,2.0
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,Pegasus,2.75
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,Pegasus,1.125
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,Pegasus,0.6666666666666666
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,Pegasus,1.125
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,Pegasus,1.8333333333333333
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,Pegasus,1.8333333333333333
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,Pegasus,0.0
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,Pegasus,5.0
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,Pegasus,1.2916666666666665
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,Pegasus,1.0
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,Pegasus,4.5
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,Pegasus,0.0
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,Pegasus,1.6666666666666667
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,Pegasus,0.0
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,Pegasus,4.5
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,Pegasus,0.0
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,Pegasus,3.0
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,Pegasus,0.5
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,Pegasus,0.16666666666666666
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,Pegasus,2.6666666666666665
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,Pegasus,3.0
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,Pegasus,1.0
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,Pegasus,0.0
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,Pegasus,0.0
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,Pegasus,0.3333333333333333
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,Pegasus,1.0
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,Pegasus,1.0
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,Pegasus,0.0
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,Pegasus,3.8333333333333335
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,Pegasus,0.4
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,Pegasus,0.0
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,Pegasus,0.3333333333333333
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,Pegasus,2.0
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,Pegasus,0.0
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,Pegasus,2.0
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,Pegasus,0.0
dm-test-801763443e6c73e3857039f2223798b2b58bef19,Pegasus,0.0
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,Pegasus,0.6666666666666666
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,Pegasus,0.16666666666666666
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,Pegasus,0.625
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,Pegasus,1.375
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,Pegasus,0.25
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,Pegasus,3.583333333333333
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,Pegasus,0.9166666666666666
dm-test-26e4e19d945cedcb489f28808c730658139c9415,Pegasus,1.0
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,Pegasus,1.125
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,Pegasus,3.8333333333333335
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,Pegasus,1.0
dm-test-051db270afc32571a08c15124330efe89d80fea8,Pegasus,1.8333333333333333
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,Pegasus,3.5
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,Pegasus,0.08333333333333333
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,Pegasus,0.0
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,Pegasus,4.458333333333334
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,Pegasus,3.0
dm-test-fadabe346fe95d33eee71299e6596754768f5246,Pegasus,1.625
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,Pegasus,0.3333333333333333
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,Pegasus,4.166666666666667
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,Pegasus,1.4583333333333335
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,Pegasus,0.0
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,Pegasus,4.333333333333333
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,Pegasus,2.25
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,Pegasus,1.8333333333333333
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,Pegasus,0.0
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,Pegasus,1.125
dm-test-2377095dda83df778e34304b7a09813808105d3b,Pegasus,1.6666666666666667
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,Pegasus,0.0
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,BART,5.875
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,BART,3.5
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,BART,0.0
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,BART,0.0
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,BART,0.0
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,BART,0.3333333333333333
dm-test-14c813567696f4e63a39993c09d4edb454036179,BART,0.0
dm-test-e470f0a87d7513bf880412524332047020422c3f,BART,1.5
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,BART,3.875
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,BART,0.16666666666666666
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,BART,1.5
