doc,summarizer,score
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,LEAD-3,-0.15819397590361448
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,LEAD-3,-0.23187021276595746
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,LEAD-3,-0.099466
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,LEAD-3,-0.1735067857142857
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,LEAD-3,-0.2289564516129032
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,LEAD-3,-0.2729777777777778
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,LEAD-3,-0.22763266666666668
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,LEAD-3,-0.21769460227272727
dm-test-801763443e6c73e3857039f2223798b2b58bef19,LEAD-3,-0.13333994252873563
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,LEAD-3,-0.20881714285714287
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,LEAD-3,-0.14918564356435643
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,LEAD-3,-0.23355896226415093
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,LEAD-3,-0.1367735887096774
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,LEAD-3,-0.2861307926829268
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,LEAD-3,-0.1129390625
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,LEAD-3,-0.1659534090909091
dm-test-26e4e19d945cedcb489f28808c730658139c9415,LEAD-3,-0.2390740566037736
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,LEAD-3,-0.14747113402061857
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,LEAD-3,-0.18277785714285713
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,LEAD-3,-0.11800130208333333
dm-test-051db270afc32571a08c15124330efe89d80fea8,LEAD-3,-0.18217650602409638
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,LEAD-3,-0.20744540816326532
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,LEAD-3,-0.23719193548387096
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,LEAD-3,-0.1322307926829268
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,LEAD-3,-0.16113333333333335
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,LEAD-3,-0.12124340659340659
dm-test-fadabe346fe95d33eee71299e6596754768f5246,LEAD-3,-0.14363682795698923
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,LEAD-3,-0.14568292682926828
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,LEAD-3,-0.16587088607594935
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,LEAD-3,-0.1345126923076923
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,LEAD-3,-0.21081209677419355
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,LEAD-3,-0.19558444444444442
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,LEAD-3,-0.22965033783783784
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,LEAD-3,-0.12184697802197803
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,LEAD-3,-0.14869468749999998
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,LEAD-3,-0.1438
dm-test-2377095dda83df778e34304b7a09813808105d3b,LEAD-3,-0.25803028846153847
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,LEAD-3,-0.12918179611650485
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,Pegasus,-0.16867809523809527
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,Pegasus,-0.27219777777777776
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,Pegasus,-0.118644921875
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,Pegasus,-0.23864249999999998
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,Pegasus,-0.11609333333333333
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,Pegasus,-0.17779440789473686
dm-test-14c813567696f4e63a39993c09d4edb454036179,Pegasus,-0.09122347140039448
dm-test-e470f0a87d7513bf880412524332047020422c3f,Pegasus,-0.18724666666666667
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,Pegasus,-0.19434244186046515
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,Pegasus,-0.15755111111111111
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,Pegasus,-0.2132675
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,Pegasus,-0.24073243243243242
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,Pegasus,-0.17107202380952383
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,Pegasus,-0.2697596153846154
dm-test-4fb64a2298e18626db776fccf834be87388827e0,Pegasus,-0.25917625
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,Pegasus,-0.10330151515151514
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,Pegasus,-0.24395405405405407
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,Pegasus,-0.13191307189542484
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,Pegasus,-0.13228375
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,Pegasus,-0.1675672727272727
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,Pegasus,-0.18877833333333335
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,Pegasus,-0.14545283018867924
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,Pegasus,-0.1266399456521739
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,Pegasus,-0.8749290909090909
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,Pegasus,-0.20682941176470587
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,Pegasus,-0.30873963963963963
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,Pegasus,-0.170905
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,Pegasus,-0.14191777777777778
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,Pegasus,-0.19586074074074072
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,Pegasus,-0.20952689655172413
dm-test-3785743303ddb8b594be7c449a37458b99e83812,Pegasus,-0.17011802325581396
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,Pegasus,-0.23303405405405406
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,Pegasus,-0.24355333333333334
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,Pegasus,-0.17473197674418603
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,Pegasus,-0.3180717647058824
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,Pegasus,-0.2110121951219512
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,Pegasus,-0.27986048387096774
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,Pegasus,-0.16204428571428572
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,Pegasus,-0.13756000000000002
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,Pegasus,-0.12194863013698631
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,Pegasus,-0.26759102564102566
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,Pegasus,-0.17429827586206897
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,Pegasus,-0.25371525423728813
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,Pegasus,-0.11266702898550725
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,Pegasus,-0.10909624999999999
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,Pegasus,-0.11580833333333333
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,Pegasus,-0.18462659574468085
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,Pegasus,-0.16324401408450703
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,Pegasus,-0.1609825
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,Pegasus,-0.10409125
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,Pegasus,-0.20509166666666667
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,Pegasus,-0.20723666666666665
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,Pegasus,-0.21362972972972974
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,Pegasus,-0.21079166666666665
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,Pegasus,-0.17289142857142856
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,Pegasus,-0.17820990566037737
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,Pegasus,-0.20211886792452832
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,Pegasus,-0.1705270114942529
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,Pegasus,-0.1921128888888889
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,Pegasus,-0.14352321428571427
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,Pegasus,-0.17341517857142857
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,Pegasus,-0.30920000000000003
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,Pegasus,-0.22946048387096774
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,Pegasus,-0.42220092592592595
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,Pegasus,-0.2194
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,Pegasus,-0.20614583333333333
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,Pegasus,-0.32503461538461537
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,Pegasus,-0.25686370967741934
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,Pegasus,-0.31661153846153844
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,Pegasus,-0.1638575657894737
dm-test-801763443e6c73e3857039f2223798b2b58bef19,Pegasus,-0.16678888888888888
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,Pegasus,-0.17770937499999997
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,Pegasus,-0.33408511904761906
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,Pegasus,-0.28276439024390243
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,Pegasus,-0.23402368421052633
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,Pegasus,-0.2347937142857143
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,Pegasus,-0.2368008510638298
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,Pegasus,-0.23274799999999998
dm-test-26e4e19d945cedcb489f28808c730658139c9415,Pegasus,-0.2925264285714286
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,Pegasus,-0.22368000000000002
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,Pegasus,-0.2106679347826087
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,Pegasus,-0.10597005649717513
dm-test-051db270afc32571a08c15124330efe89d80fea8,Pegasus,-0.15133230337078651
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,Pegasus,-0.1576475806451613
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,Pegasus,-0.2518805263157895
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,Pegasus,-0.2786766666666667
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,Pegasus,-0.22544564102564102
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,Pegasus,-0.17222916666666666
dm-test-fadabe346fe95d33eee71299e6596754768f5246,Pegasus,-0.1580608163265306
