doc,summarizer,score
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,BanditSum,-4.530606269836426
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,BanditSum,-19.55841636657715
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,BanditSum,-10.092294692993164
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,BanditSum,5.275094032287598
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,BanditSum,-22.774011611938477
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,BanditSum,-1.4920401573181152
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,BanditSum,-25.375139236450195
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,BanditSum,-13.320745468139648
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,BanditSum,-15.787917137145996
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,BanditSum,-25.479469299316406
dm-test-801763443e6c73e3857039f2223798b2b58bef19,BanditSum,-12.238180160522461
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,BanditSum,-16.500247955322266
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,BanditSum,-22.166568756103516
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,BanditSum,-7.452840805053711
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,BanditSum,-18.43400764465332
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,BanditSum,-10.925573348999023
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,BanditSum,-6.456735610961914
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,BanditSum,-27.388946533203125
dm-test-26e4e19d945cedcb489f28808c730658139c9415,BanditSum,-4.9644060134887695
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,BanditSum,-25.370769500732422
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,BanditSum,-2.8734517097473145
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,BanditSum,-10.779550552368164
dm-test-051db270afc32571a08c15124330efe89d80fea8,BanditSum,-20.49753189086914
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,BanditSum,-24.630067825317383
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,BanditSum,-11.268542289733887
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,BanditSum,-26.932374954223633
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,BanditSum,-11.32943058013916
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,BanditSum,-15.36992359161377
dm-test-fadabe346fe95d33eee71299e6596754768f5246,BanditSum,-13.430669784545898
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,BanditSum,-12.964580535888672
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,BanditSum,-30.77474594116211
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,BanditSum,-31.739208221435547
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,BanditSum,-21.295543670654297
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,BanditSum,-13.070432662963867
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,BanditSum,-11.5332612991333
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,BanditSum,-17.567594528198242
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,BanditSum,-32.98854064941406
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,BanditSum,-33.55213928222656
dm-test-2377095dda83df778e34304b7a09813808105d3b,BanditSum,-15.751813888549805
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,BanditSum,-15.599174499511719
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,LEAD-3,-21.808979034423828
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,LEAD-3,-8.660164833068848
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,LEAD-3,-17.961307525634766
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,LEAD-3,-21.414234161376953
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,LEAD-3,-25.377214431762695
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,LEAD-3,-17.14202117919922
dm-test-14c813567696f4e63a39993c09d4edb454036179,LEAD-3,-23.377832412719727
dm-test-e470f0a87d7513bf880412524332047020422c3f,LEAD-3,-18.13321876525879
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,LEAD-3,-36.11741638183594
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,LEAD-3,-12.16870403289795
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,LEAD-3,-13.935810089111328
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,LEAD-3,-19.588266372680664
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,LEAD-3,-21.712886810302734
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,LEAD-3,-14.436570167541504
dm-test-4fb64a2298e18626db776fccf834be87388827e0,LEAD-3,-16.10657501220703
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,LEAD-3,-13.62379264831543
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,LEAD-3,-0.5851558446884155
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,LEAD-3,2.7273130416870117
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,LEAD-3,-28.577404022216797
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,LEAD-3,-9.946364402770996
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,LEAD-3,-27.579254150390625
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,LEAD-3,-37.561405181884766
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,LEAD-3,-15.41248893737793
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,LEAD-3,-23.205333709716797
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,LEAD-3,-11.240964889526367
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,LEAD-3,-18.88583755493164
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,LEAD-3,-12.101831436157227
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,LEAD-3,-18.491857528686523
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,LEAD-3,-28.195240020751953
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,LEAD-3,-39.345516204833984
dm-test-3785743303ddb8b594be7c449a37458b99e83812,LEAD-3,-34.19268798828125
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,LEAD-3,-15.357721328735352
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,LEAD-3,-11.49422550201416
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,LEAD-3,-26.062541961669922
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,LEAD-3,-15.550671577453613
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,LEAD-3,-17.142457962036133
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,LEAD-3,-11.958943367004395
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,LEAD-3,-3.847362518310547
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,LEAD-3,-10.903687477111816
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,LEAD-3,-3.003241539001465
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,LEAD-3,-33.030643463134766
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,LEAD-3,-18.74314308166504
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,LEAD-3,-20.9836483001709
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,LEAD-3,-14.181680679321289
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,LEAD-3,-25.75902557373047
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,LEAD-3,-32.18700408935547
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,LEAD-3,2.5495479106903076
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,LEAD-3,-19.456315994262695
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,LEAD-3,-9.705877304077148
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,LEAD-3,-9.769100189208984
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,LEAD-3,-17.180566787719727
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,LEAD-3,-4.932307720184326
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,LEAD-3,1.3857855796813965
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,LEAD-3,-24.054805755615234
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,LEAD-3,0.6174706220626831
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,LEAD-3,5.928446292877197
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,LEAD-3,-3.4772872924804688
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,LEAD-3,0.2753280997276306
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,LEAD-3,-11.588272094726562
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,LEAD-3,-19.88206672668457
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,LEAD-3,2.9841809272766113
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,LEAD-3,-22.328075408935547
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,LEAD-3,-12.964138984680176
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,LEAD-3,5.223168849945068
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,LEAD-3,-14.00156021118164
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,LEAD-3,-1.2982465028762817
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,LEAD-3,-39.62803649902344
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,LEAD-3,-13.338285446166992
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,LEAD-3,-29.202131271362305
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,LEAD-3,-25.37288475036621
dm-test-801763443e6c73e3857039f2223798b2b58bef19,LEAD-3,-12.233135223388672
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,LEAD-3,-1.7489432096481323
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,LEAD-3,-24.435062408447266
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,LEAD-3,-7.516817092895508
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,LEAD-3,-20.873498916625977
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,LEAD-3,-11.601094245910645
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,LEAD-3,-6.4072747230529785
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,LEAD-3,-25.96469497680664
dm-test-26e4e19d945cedcb489f28808c730658139c9415,LEAD-3,-4.77105188369751
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,LEAD-3,-25.351852416992188
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,LEAD-3,-2.8722991943359375
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,LEAD-3,-10.7794771194458
dm-test-051db270afc32571a08c15124330efe89d80fea8,LEAD-3,-20.497520446777344
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,LEAD-3,-34.554237365722656
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,LEAD-3,-4.651517391204834
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,LEAD-3,-30.34046745300293
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,LEAD-3,-10.863868713378906
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,LEAD-3,-6.427432060241699
dm-test-fadabe346fe95d33eee71299e6596754768f5246,LEAD-3,-14.004471778869629
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,LEAD-3,-18.15895652770996
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,LEAD-3,-39.25340270996094
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,LEAD-3,-13.607059478759766
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,LEAD-3,-16.12803840637207
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,LEAD-3,-22.89436912536621
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,LEAD-3,-6.7023234367370605
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,LEAD-3,-17.432172775268555
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,LEAD-3,-14.785123825073242
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,LEAD-3,-28.71757698059082
dm-test-2377095dda83df778e34304b7a09813808105d3b,LEAD-3,-6.766010284423828
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,LEAD-3,-15.489802360534668
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,Pegasus,-18.23709487915039
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,Pegasus,-7.1076531410217285
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,Pegasus,-12.766411781311035
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,Pegasus,-24.341686248779297
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,Pegasus,-19.689111709594727
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,Pegasus,-13.389005661010742
dm-test-14c813567696f4e63a39993c09d4edb454036179,Pegasus,-59.21630096435547
dm-test-e470f0a87d7513bf880412524332047020422c3f,Pegasus,-1.6093025207519531
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,Pegasus,-28.41046714782715
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,Pegasus,-16.85596466064453
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,Pegasus,-17.316055297851562
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,Pegasus,-11.785524368286133
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,Pegasus,-8.246317863464355
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,Pegasus,-16.946102142333984
dm-test-4fb64a2298e18626db776fccf834be87388827e0,Pegasus,-32.448333740234375
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,Pegasus,-16.044994354248047
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,Pegasus,-7.669684410095215
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,Pegasus,-12.980278968811035
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,Pegasus,-24.353527069091797
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,Pegasus,3.9782848358154297
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,Pegasus,-19.815143585205078
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,Pegasus,-24.24420166015625
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,Pegasus,-2.2244386672973633
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,Pegasus,-27.066495895385742
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,Pegasus,-12.800074577331543
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,Pegasus,-12.060011863708496
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,Pegasus,0.36656323075294495
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,Pegasus,-22.782176971435547
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,Pegasus,-1.1116994619369507
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,Pegasus,-25.479263305664062
dm-test-3785743303ddb8b594be7c449a37458b99e83812,Pegasus,-16.00774383544922
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,Pegasus,-15.853605270385742
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,Pegasus,-0.015505477786064148
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,Pegasus,-11.01095199584961
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,Pegasus,-10.7022705078125
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,Pegasus,-11.249244689941406
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,Pegasus,-14.769807815551758
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,Pegasus,-7.252092361450195
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,Pegasus,-8.263164520263672
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,Pegasus,-22.096202850341797
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,Pegasus,-15.353889465332031
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,Pegasus,-27.22913932800293
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,Pegasus,-5.343021392822266
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,Pegasus,-13.9193754196167
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,Pegasus,-20.418128967285156
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,Pegasus,-19.718505859375
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,Pegasus,9.893980026245117
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,Pegasus,-13.87221908569336
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,Pegasus,-26.29595184326172
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,Pegasus,-15.263371467590332
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,Pegasus,-11.361090660095215
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,Pegasus,-4.729156494140625
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,Pegasus,-2.5071542263031006
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,Pegasus,-32.31238555908203
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,Pegasus,-22.81639862060547
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,Pegasus,1.27510666847229
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,Pegasus,-0.02518150955438614
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,Pegasus,-6.081264019012451
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,Pegasus,0.3750380277633667
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,Pegasus,-21.29344940185547
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,Pegasus,-0.24334478378295898
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,Pegasus,-13.752867698669434
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,Pegasus,-15.442296981811523
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,Pegasus,-9.794183731079102
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,Pegasus,-17.24295425415039
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,Pegasus,-29.11311149597168
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,Pegasus,-27.27897071838379
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,Pegasus,-6.671548843383789
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,Pegasus,-13.150424003601074
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,Pegasus,-9.718717575073242
dm-test-801763443e6c73e3857039f2223798b2b58bef19,Pegasus,-16.23486328125
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,Pegasus,-14.149352073669434
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,Pegasus,-21.267494201660156
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,Pegasus,-3.610692024230957
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,Pegasus,-12.363262176513672
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,Pegasus,-5.809393405914307
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,Pegasus,-5.84823751449585
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,Pegasus,-11.077767372131348
dm-test-26e4e19d945cedcb489f28808c730658139c9415,Pegasus,-4.786241054534912
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,Pegasus,-13.087451934814453
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,Pegasus,-13.107906341552734
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,Pegasus,-3.2182254791259766
dm-test-051db270afc32571a08c15124330efe89d80fea8,Pegasus,-11.965372085571289
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,Pegasus,-38.32851028442383
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,Pegasus,-2.3950564861297607
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,Pegasus,-12.681844711303711
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,Pegasus,-18.288318634033203
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,Pegasus,-15.438058853149414
dm-test-fadabe346fe95d33eee71299e6596754768f5246,Pegasus,-15.823820114135742
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,Pegasus,-12.039262771606445
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,Pegasus,-39.66979217529297
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,Pegasus,-36.58995819091797
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,Pegasus,-14.681767463684082
