doc,summarizer,unified_score
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,BanditSum,5.091245174407959
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,BanditSum,0.36256086826324463
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,BanditSum,-7.2053022384643555
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,BanditSum,2.5778274536132812
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,BanditSum,2.084920883178711
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,BanditSum,-3.7386932373046875
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,BanditSum,-4.65773868560791
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,BanditSum,-8.082514762878418
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,BanditSum,-13.995267868041992
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,BanditSum,3.1878082752227783
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,BanditSum,6.350788116455078
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,BanditSum,18.795696258544922
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,BanditSum,7.104985237121582
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,BanditSum,-5.163519382476807
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,BanditSum,-3.5445852279663086
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,BanditSum,-1.0404653549194336
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,BanditSum,21.371274948120117
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,BanditSum,0.37823498249053955
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,BanditSum,-17.341197967529297
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,BanditSum,-23.5756893157959
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,BanditSum,-11.858196258544922
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,BanditSum,-5.38566780090332
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,BanditSum,13.443182945251465
dm-test-801763443e6c73e3857039f2223798b2b58bef19,BanditSum,-6.362760543823242
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,BanditSum,-2.5429718494415283
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,BanditSum,-0.16433149576187134
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,BanditSum,15.163819313049316
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,BanditSum,1.4461731910705566
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,BanditSum,2.2068629264831543
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,BanditSum,-8.078925132751465
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,BanditSum,6.684885025024414
dm-test-26e4e19d945cedcb489f28808c730658139c9415,BanditSum,0.7878333330154419
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,BanditSum,4.406268119812012
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,BanditSum,-0.5639026761054993
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,BanditSum,4.009721279144287
dm-test-051db270afc32571a08c15124330efe89d80fea8,BanditSum,21.18503189086914
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,BanditSum,-9.70443344116211
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,BanditSum,-2.1165831089019775
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,BanditSum,0.18742108345031738
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,BanditSum,0.14051663875579834
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,BanditSum,0.3925516605377197
dm-test-fadabe346fe95d33eee71299e6596754768f5246,BanditSum,-4.833831787109375
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,BanditSum,12.595284461975098
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,BanditSum,15.86749267578125
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,BanditSum,-11.025455474853516
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,BanditSum,9.885377883911133
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,BanditSum,4.004758834838867
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,BanditSum,-1.1558696031570435
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,BanditSum,2.6385486125946045
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,BanditSum,-0.546625018119812
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,BanditSum,21.9180850982666
dm-test-2377095dda83df778e34304b7a09813808105d3b,BanditSum,-12.217140197753906
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,BanditSum,-12.467289924621582
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,LEAD-3,10.137757301330566
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,LEAD-3,-2.237438440322876
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,LEAD-3,-16.59953498840332
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,LEAD-3,13.677395820617676
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,LEAD-3,-5.932456970214844
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,LEAD-3,13.107295989990234
dm-test-14c813567696f4e63a39993c09d4edb454036179,LEAD-3,-4.249116897583008
dm-test-e470f0a87d7513bf880412524332047020422c3f,LEAD-3,-1.019000768661499
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,LEAD-3,10.67862319946289
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,LEAD-3,-5.636758327484131
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,LEAD-3,-1.845396876335144
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,LEAD-3,-0.8731670379638672
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,LEAD-3,-9.728739738464355
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,LEAD-3,-13.942309379577637
dm-test-4fb64a2298e18626db776fccf834be87388827e0,LEAD-3,-4.835207462310791
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,LEAD-3,-0.12109827995300293
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,LEAD-3,-13.506484985351562
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,LEAD-3,-24.78634262084961
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,LEAD-3,6.7738142013549805
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,LEAD-3,8.443601608276367
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,LEAD-3,1.4309072494506836
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,LEAD-3,13.385496139526367
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,LEAD-3,24.301931381225586
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,LEAD-3,-5.454151630401611
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,LEAD-3,-13.517045974731445
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,LEAD-3,4.200122356414795
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,LEAD-3,8.15578842163086
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,LEAD-3,6.183100700378418
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,LEAD-3,19.083749771118164
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,LEAD-3,27.63627815246582
dm-test-3785743303ddb8b594be7c449a37458b99e83812,LEAD-3,9.8489990234375
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,LEAD-3,-3.478583812713623
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,LEAD-3,-11.523879051208496
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,LEAD-3,2.485161304473877
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,LEAD-3,-7.084323406219482
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,LEAD-3,0.7737385034561157
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,LEAD-3,-14.157674789428711
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,LEAD-3,0.7709047794342041
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,LEAD-3,-4.752589225769043
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,LEAD-3,4.240554332733154
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,LEAD-3,13.04410171508789
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,LEAD-3,-3.045804500579834
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,LEAD-3,1.537435531616211
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,LEAD-3,-17.25179100036621
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,LEAD-3,-1.7214081287384033
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,LEAD-3,-10.125678062438965
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,LEAD-3,-14.38515853881836
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,LEAD-3,5.447381973266602
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,LEAD-3,-2.133873462677002
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,LEAD-3,-8.218666076660156
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,LEAD-3,-5.425034523010254
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,LEAD-3,-3.7697157859802246
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,LEAD-3,-17.768400192260742
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,LEAD-3,-7.643779754638672
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,LEAD-3,-18.940868377685547
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,LEAD-3,-11.218536376953125
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,LEAD-3,-4.65116024017334
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,LEAD-3,6.440753936767578
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,LEAD-3,12.96066665649414
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,LEAD-3,6.8680315017700195
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,LEAD-3,-5.436068058013916
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,LEAD-3,-13.967727661132812
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,LEAD-3,-5.1052446365356445
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,LEAD-3,20.96930694580078
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,LEAD-3,-3.0336833000183105
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,LEAD-3,-16.497079849243164
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,LEAD-3,-21.250442504882812
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,LEAD-3,-11.466974258422852
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,LEAD-3,7.794795989990234
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,LEAD-3,13.056963920593262
dm-test-801763443e6c73e3857039f2223798b2b58bef19,LEAD-3,-6.556464195251465
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,LEAD-3,-5.222494602203369
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,LEAD-3,7.2285871505737305
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,LEAD-3,13.824057579040527
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,LEAD-3,-11.167481422424316
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,LEAD-3,-8.024551391601562
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,LEAD-3,-8.072101593017578
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,LEAD-3,6.390627384185791
dm-test-26e4e19d945cedcb489f28808c730658139c9415,LEAD-3,-5.594868183135986
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,LEAD-3,4.401664733886719
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,LEAD-3,-0.5646426677703857
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,LEAD-3,4.062082290649414
dm-test-051db270afc32571a08c15124330efe89d80fea8,LEAD-3,21.18487548828125
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,LEAD-3,-3.777451276779175
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,LEAD-3,5.006667613983154
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,LEAD-3,6.127669334411621
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,LEAD-3,1.1572740077972412
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,LEAD-3,-0.6394565105438232
dm-test-fadabe346fe95d33eee71299e6596754768f5246,LEAD-3,0.16664505004882812
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,LEAD-3,27.53933334350586
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,LEAD-3,19.070512771606445
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,LEAD-3,-23.338159561157227
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,LEAD-3,7.16021728515625
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,LEAD-3,-0.45346271991729736
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,LEAD-3,-2.3092024326324463
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,LEAD-3,2.500295639038086
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,LEAD-3,-4.6448211669921875
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,LEAD-3,19.93010902404785
dm-test-2377095dda83df778e34304b7a09813808105d3b,LEAD-3,-13.650018692016602
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,LEAD-3,-11.249022483825684
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,Pegasus,16.896530151367188
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,Pegasus,-12.420926094055176
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,Pegasus,4.033631801605225
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,Pegasus,3.7098236083984375
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,Pegasus,-7.7620134353637695
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,Pegasus,12.158677101135254
dm-test-14c813567696f4e63a39993c09d4edb454036179,Pegasus,7.4290876388549805
dm-test-e470f0a87d7513bf880412524332047020422c3f,Pegasus,1.2293474674224854
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,Pegasus,8.04165267944336
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,Pegasus,8.949455261230469
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,Pegasus,-13.115789413452148
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,Pegasus,4.421124458312988
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,Pegasus,-9.750055313110352
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,Pegasus,-4.856712818145752
dm-test-4fb64a2298e18626db776fccf834be87388827e0,Pegasus,0.4443212151527405
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,Pegasus,-0.3933907151222229
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,Pegasus,-10.234285354614258
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,Pegasus,-13.283794403076172
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,Pegasus,-12.11750316619873
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,Pegasus,6.278154373168945
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,Pegasus,3.746673107147217
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,Pegasus,18.759021759033203
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,Pegasus,17.852970123291016
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,Pegasus,4.522846698760986
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,Pegasus,-3.442253351211548
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,Pegasus,9.64677619934082
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,Pegasus,5.233852863311768
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,Pegasus,11.635863304138184
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,Pegasus,4.326038360595703
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,Pegasus,17.058256149291992
dm-test-3785743303ddb8b594be7c449a37458b99e83812,Pegasus,-5.176774978637695
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,Pegasus,-3.8699069023132324
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,Pegasus,9.22498607635498
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,Pegasus,-21.55968475341797
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,Pegasus,-0.9750828742980957
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,Pegasus,3.460388422012329
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,Pegasus,-1.721245288848877
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,Pegasus,-10.478879928588867
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,Pegasus,-5.488241195678711
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,Pegasus,7.313426971435547
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,Pegasus,4.487353801727295
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,Pegasus,15.400471687316895
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,Pegasus,-9.136412620544434
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,Pegasus,9.019251823425293
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,Pegasus,1.938135027885437
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,Pegasus,2.7486562728881836
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,Pegasus,-12.71923542022705
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,Pegasus,5.099504470825195
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,Pegasus,9.969805717468262
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,Pegasus,0.6045079231262207
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,Pegasus,1.7606850862503052
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,Pegasus,7.097109794616699
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,Pegasus,2.5467443466186523
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,Pegasus,20.427724838256836
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,Pegasus,0.6188564300537109
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,Pegasus,-14.151330947875977
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,Pegasus,-4.016355991363525
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,Pegasus,5.321931838989258
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,Pegasus,12.407511711120605
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,Pegasus,5.507124900817871
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,Pegasus,-15.83846664428711
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,Pegasus,9.528918266296387
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,Pegasus,-5.602504730224609
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,Pegasus,21.26219367980957
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,Pegasus,4.9615068435668945
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,Pegasus,-11.332215309143066
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,Pegasus,-9.884885787963867
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,Pegasus,-2.477473020553589
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,Pegasus,-4.643126010894775
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,Pegasus,-2.7377865314483643
dm-test-801763443e6c73e3857039f2223798b2b58bef19,Pegasus,-2.663776397705078
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,Pegasus,-15.845842361450195
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,Pegasus,10.13701057434082
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,Pegasus,7.920139789581299
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,Pegasus,3.2617528438568115
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,Pegasus,2.338144302368164
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,Pegasus,-10.501029968261719
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,Pegasus,4.243966102600098
dm-test-26e4e19d945cedcb489f28808c730658139c9415,Pegasus,3.605252265930176
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,Pegasus,-8.554882049560547
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,Pegasus,5.12849235534668
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,Pegasus,-13.263822555541992
dm-test-051db270afc32571a08c15124330efe89d80fea8,Pegasus,-0.6797745227813721
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,Pegasus,16.32276153564453
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,Pegasus,17.44618797302246
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,Pegasus,-13.20079517364502
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,Pegasus,-10.421406745910645
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,Pegasus,-6.152668476104736
dm-test-fadabe346fe95d33eee71299e6596754768f5246,Pegasus,-14.250117301940918
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,Pegasus,13.936424255371094
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,Pegasus,18.442020416259766
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,Pegasus,-3.417900562286377
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,Pegasus,13.258916854858398
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,Pegasus,3.8530492782592773
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,Pegasus,0.12373039126396179
