doc,summarizer,0
dm-test-3785743303ddb8b594be7c449a37458b99e83812,BanditSum,-2.8425183296203613
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,BanditSum,-2.551635503768921
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,BanditSum,-2.496929883956909
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,BanditSum,-1.685102105140686
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,BanditSum,-2.9923524856567383
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,BanditSum,-2.4934675693511963
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,BanditSum,-3.00525164604187
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,BanditSum,-2.6044211387634277
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,BanditSum,-2.9704642295837402
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,BanditSum,-2.4247946739196777
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,BanditSum,-2.7049758434295654
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,BanditSum,-2.0094449520111084
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,BanditSum,-2.031848430633545
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,BanditSum,-1.637384057044983
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,BanditSum,-2.5871570110321045
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,BanditSum,-1.556504249572754
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,BanditSum,-2.241114854812622
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,BanditSum,-1.372726559638977
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,BanditSum,-3.8925881385803223
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,BanditSum,-2.215876340866089
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,BanditSum,-2.5901501178741455
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,BanditSum,-2.0986342430114746
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,BanditSum,-2.2701315879821777
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,BanditSum,-1.6920400857925415
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,BanditSum,-2.441622495651245
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,BanditSum,-2.239180326461792
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,BanditSum,-2.919097900390625
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,BanditSum,-2.311960220336914
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,BanditSum,-2.7880988121032715
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,BanditSum,-2.1413381099700928
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,BanditSum,-3.011089563369751
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,BanditSum,-3.152348518371582
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,BanditSum,-2.2375974655151367
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,BanditSum,-2.047560453414917
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,BanditSum,-3.3579299449920654
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,BanditSum,-1.7117513418197632
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,BanditSum,-2.2121760845184326
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,BanditSum,-2.4571609497070312
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,BanditSum,-3.1295530796051025
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,BanditSum,-1.459517240524292
dm-test-801763443e6c73e3857039f2223798b2b58bef19,BanditSum,-2.6687939167022705
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,BanditSum,-2.6312475204467773
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,BanditSum,-2.7038519382476807
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,BanditSum,-2.0022823810577393
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,BanditSum,-2.308087110519409
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,BanditSum,-2.637795925140381
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,BanditSum,-2.8384318351745605
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,BanditSum,-1.8287867307662964
dm-test-26e4e19d945cedcb489f28808c730658139c9415,BanditSum,-2.838275671005249
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,BanditSum,-1.7282469272613525
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,BanditSum,-1.878954291343689
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,BanditSum,-3.3406550884246826
dm-test-051db270afc32571a08c15124330efe89d80fea8,BanditSum,-2.3421826362609863
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,BanditSum,-2.1171014308929443
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,BanditSum,-2.9179892539978027
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,BanditSum,-2.775968074798584
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,BanditSum,-2.639627456665039
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,BanditSum,-2.856809377670288
dm-test-fadabe346fe95d33eee71299e6596754768f5246,BanditSum,-2.0953712463378906
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,BanditSum,-2.718118190765381
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,BanditSum,-3.6122634410858154
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,BanditSum,-2.955798864364624
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,BanditSum,-2.2563979625701904
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,BanditSum,-2.871347427368164
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,BanditSum,-3.3021187782287598
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,BanditSum,-1.4731134176254272
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,BanditSum,-2.1376047134399414
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,BanditSum,-2.2136826515197754
dm-test-2377095dda83df778e34304b7a09813808105d3b,BanditSum,-1.8110384941101074
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,BanditSum,-1.5082247257232666
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,LEAD-3,-2.69921875
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,LEAD-3,-2.7898943424224854
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,LEAD-3,-1.432753562927246
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,LEAD-3,-1.4532276391983032
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,LEAD-3,-2.5966367721557617
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,LEAD-3,-1.3376222848892212
dm-test-14c813567696f4e63a39993c09d4edb454036179,LEAD-3,-2.3336873054504395
dm-test-e470f0a87d7513bf880412524332047020422c3f,LEAD-3,-2.110654592514038
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,LEAD-3,-2.8317692279815674
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,LEAD-3,-2.0182278156280518
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,LEAD-3,-2.4258649349212646
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,LEAD-3,-2.774878978729248
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,LEAD-3,-2.8615550994873047
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,LEAD-3,-2.583618640899658
dm-test-4fb64a2298e18626db776fccf834be87388827e0,LEAD-3,-2.8962953090667725
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,LEAD-3,-2.474130630493164
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,LEAD-3,-2.7942874431610107
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,LEAD-3,-2.115471839904785
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,LEAD-3,-2.3675482273101807
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,LEAD-3,-2.943695545196533
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,LEAD-3,-2.758802652359009
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,LEAD-3,-1.8786481618881226
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,LEAD-3,-1.996835470199585
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,LEAD-3,-1.4445866346359253
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,LEAD-3,-1.7535661458969116
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,LEAD-3,-2.6308963298797607
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,LEAD-3,-2.368852138519287
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,LEAD-3,-2.411123752593994
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,LEAD-3,-2.0405051708221436
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,LEAD-3,-1.6070442199707031
dm-test-3785743303ddb8b594be7c449a37458b99e83812,LEAD-3,-2.1563010215759277
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,LEAD-3,-2.320189952850342
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,LEAD-3,-2.076113700866699
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,LEAD-3,-1.5961928367614746
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,LEAD-3,-2.6215176582336426
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,LEAD-3,-2.1168227195739746
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,LEAD-3,-2.201343536376953
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,LEAD-3,-1.9480066299438477
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,LEAD-3,-2.400378942489624
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,LEAD-3,-2.121363401412964
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,LEAD-3,-3.434140205383301
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,LEAD-3,-2.0094449520111084
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,LEAD-3,-2.4888641834259033
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,LEAD-3,-2.406527042388916
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,LEAD-3,-2.5617003440856934
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,LEAD-3,-1.551417589187622
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,LEAD-3,-2.2395005226135254
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,LEAD-3,-1.372726559638977
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,LEAD-3,-2.965757131576538
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,LEAD-3,-2.215876340866089
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,LEAD-3,-2.388537883758545
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,LEAD-3,-2.2151691913604736
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,LEAD-3,-2.0814719200134277
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,LEAD-3,-1.5361508131027222
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,LEAD-3,-2.4886038303375244
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,LEAD-3,-2.068443775177002
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,LEAD-3,-2.553825855255127
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,LEAD-3,-2.224722146987915
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,LEAD-3,-2.189469575881958
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,LEAD-3,-2.1413381099700928
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,LEAD-3,-2.8449530601501465
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,LEAD-3,-2.483800172805786
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,LEAD-3,-2.591305732727051
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,LEAD-3,-2.047560453414917
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,LEAD-3,-3.2365915775299072
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,LEAD-3,-1.7117513418197632
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,LEAD-3,-2.024075984954834
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,LEAD-3,-2.4571609497070312
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,LEAD-3,-2.98848032951355
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,LEAD-3,-1.459517240524292
dm-test-801763443e6c73e3857039f2223798b2b58bef19,LEAD-3,-2.6687939167022705
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,LEAD-3,-1.9849058389663696
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,LEAD-3,-2.3668951988220215
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,LEAD-3,-2.0022823810577393
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,LEAD-3,-2.2316837310791016
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,LEAD-3,-2.213940143585205
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,LEAD-3,-2.8384318351745605
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,LEAD-3,-2.273106098175049
dm-test-26e4e19d945cedcb489f28808c730658139c9415,LEAD-3,-2.625361919403076
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,LEAD-3,-1.7282469272613525
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,LEAD-3,-1.878954291343689
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,LEAD-3,-3.3406550884246826
dm-test-051db270afc32571a08c15124330efe89d80fea8,LEAD-3,-2.3421826362609863
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,LEAD-3,-2.0428059101104736
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,LEAD-3,-2.4176228046417236
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,LEAD-3,-2.5951855182647705
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,LEAD-3,-2.041795015335083
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,LEAD-3,-1.7165714502334595
dm-test-fadabe346fe95d33eee71299e6596754768f5246,LEAD-3,-1.508147120475769
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,LEAD-3,-2.340390682220459
cnn-test-88c2481234e763c9bbc68d0ab1be1d2375c1349a,LEAD-3,-2.9390735626220703
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,LEAD-3,-2.194316864013672
dm-test-e7d8b6617691ea00d4ddc5fe2b7cbd105ba9a57e,LEAD-3,-2.1526660919189453
cnn-test-404f859482d47c127868964a9a39d1a7645dd2e9,LEAD-3,-3.1268787384033203
dm-test-d83b82a9cd504218e604616be3f3c3928e3428b8,LEAD-3,-2.0562496185302734
dm-test-0cd10ad50ceef529d96a255ed12ac9cd001ba9db,LEAD-3,-1.4731134176254272
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,LEAD-3,-2.0734243392944336
dm-test-c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,LEAD-3,-2.148167133331299
dm-test-2377095dda83df778e34304b7a09813808105d3b,LEAD-3,-1.7734980583190918
dm-test-e880fda4c25289f8325574246f0f8ed4ff5eb26b,LEAD-3,-1.5082247257232666
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,Pegasus,-2.51326060295105
dm-test-f26d8400ae49b90d109c165d0f44b8f6ca253c08,Pegasus,-2.3414523601531982
dm-test-207df192edc1836250b69d1bc5b9e6a38206eb78,Pegasus,-1.2470754384994507
dm-test-0f0789390d67698283cc87b2e046b5c5cd77edb7,Pegasus,-1.5114690065383911
cnn-test-fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,Pegasus,-2.258268356323242
dm-test-f37fd6e9b6cc18a7132568e307ef3b130931e809,Pegasus,-1.2369959354400635
dm-test-14c813567696f4e63a39993c09d4edb454036179,Pegasus,-1.4357529878616333
dm-test-e470f0a87d7513bf880412524332047020422c3f,Pegasus,-1.8212201595306396
dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,Pegasus,-2.8269355297088623
dm-test-e428e25bbf8e06643154ce31b7c6fab64c81e857,Pegasus,-3.1479218006134033
dm-test-0783c68a744df6afa009d16e72709f2b4d90dea1,Pegasus,-2.03352952003479
dm-test-eeef09d26cf30c2124c0399b08eedc6321fe5d20,Pegasus,-3.026862382888794
cnn-test-b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,Pegasus,-2.9104840755462646
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,Pegasus,-2.928715229034424
dm-test-4fb64a2298e18626db776fccf834be87388827e0,Pegasus,-2.7304866313934326
dm-test-03e271b4305517e02c9ead82d57327d32b99102e,Pegasus,-2.0249814987182617
dm-test-bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,Pegasus,-3.03037166595459
dm-test-9d0fcbd873927674d12aafce4ae7754fd591d4e2,Pegasus,-2.294578790664673
dm-test-9b1af0f993d78353ebd56a1b180e882e751527b3,Pegasus,-1.556985855102539
cnn-test-d75b043ebefc3098aea84d92bb8bec0f509b1563,Pegasus,-2.5979158878326416
cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,Pegasus,-1.8266855478286743
dm-test-54b857a66cbd8473d6732e5da52d48612e636a37,Pegasus,-1.3990198373794556
dm-test-2c6695b438980783754f7db28129ec2fbb3e6e21,Pegasus,-1.3693767786026
dm-test-2cf8c2d1d2ceb1980249f77e703f9039e63799d0,Pegasus,-1.8616095781326294
dm-test-b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,Pegasus,-2.8224828243255615
dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,Pegasus,-2.5133419036865234
dm-test-4001b252a072ac149c70840b22299cc6cfab3bae,Pegasus,-2.7931392192840576
dm-test-cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,Pegasus,-1.2693108320236206
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,Pegasus,-2.2029316425323486
dm-test-b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,Pegasus,-1.54482102394104
dm-test-3785743303ddb8b594be7c449a37458b99e83812,Pegasus,-2.995746374130249
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,Pegasus,-2.155139446258545
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,Pegasus,-3.034294366836548
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,Pegasus,-1.7633254528045654
dm-test-3ba3bde4a1440134bb38ec22ba50db59986b544c,Pegasus,-2.801676034927368
dm-test-4e0de0ec6d5b9df174f54d03158de8f30aac861f,Pegasus,-2.762110710144043
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,Pegasus,-2.2863383293151855
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,Pegasus,-2.4525327682495117
dm-test-e43eef75de38d246db9d80216ca9f5487215a78b,Pegasus,-2.517746925354004
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,Pegasus,-1.848496913909912
cnn-test-a02e362c5b8f049848ce718b37b96117485461cf,Pegasus,-2.8535666465759277
dm-test-dea0ed2e587495e516ac85056e21a2076a9a993c,Pegasus,-1.544944405555725
dm-test-5be0a9584b051175d9f4842a143b76385335d96a,Pegasus,-1.974194049835205
dm-test-d89de9c2a76f2665560becfe5d761a4fc62b9926,Pegasus,-1.996124267578125
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,Pegasus,-2.4974379539489746
dm-test-1747dcd6a007ee97954b6b10cde549bf82f6a4eb,Pegasus,-1.2444030046463013
cnn-test-e49792c337d3f4c13e22f710efa44cf6a4e59aba,Pegasus,-1.7352464199066162
dm-test-d296270ab4a4cf20f2d9c1aae7514687806f2b35,Pegasus,-1.1880016326904297
cnn-test-b8b6e729fff27c4eef87887e61d3448de9c063f6,Pegasus,-2.3822317123413086
dm-test-9beaaf73e4517d5bf1bc284f386485d571da96cf,Pegasus,-1.9976961612701416
dm-test-4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,Pegasus,-3.5844614505767822
dm-test-18243373494a1722ddcd162ec67b63dd749633ab,Pegasus,-2.0892887115478516
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,Pegasus,-2.264678716659546
dm-test-2feca9acf532e33f1ab7442c442c8e19787d8d7b,Pegasus,-2.291414976119995
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,Pegasus,-2.4925715923309326
dm-test-31114653cd606fd3f4b1035f98dedd71f8282cd2,Pegasus,-2.2737765312194824
dm-test-0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,Pegasus,-2.5569300651550293
dm-test-f5fead94ee884800e84a212cc0edc78b11c4ba9f,Pegasus,-2.0474765300750732
dm-test-36352fd1c61fd0c593ee7b84cbe213aa9b444439,Pegasus,-1.6389881372451782
dm-test-a3b6201aca77b5bdaa5df02d6acee2be66233237,Pegasus,-2.600569725036621
cnn-test-c05bda9b387ec8ae43803170b6f59b4b82505db9,Pegasus,-1.983261227607727
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,Pegasus,-1.8953626155853271
dm-test-1749a22e2b6facaa057213cb9b33261b319bbd2b,Pegasus,-2.4153542518615723
dm-test-b255397ee863bd8faf9def57c0f76769153d905e,Pegasus,-1.8082633018493652
dm-test-e06ff0eb7c4fa4416fda84a9a239b15480c5a9d9,Pegasus,-1.2379170656204224
dm-test-d680ebcdcd59fd5ee9b602a06bcd5230c212835b,Pegasus,-1.7128267288208008
dm-test-155754e1f2bc83f6836af78703edd4d00f19f381,Pegasus,-1.6312819719314575
dm-test-23e8c1d71474d239aa9ae37b9a05031b0054b8ce,Pegasus,-2.824148178100586
cnn-test-4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,Pegasus,-1.815903663635254
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,Pegasus,-1.1996455192565918
dm-test-801763443e6c73e3857039f2223798b2b58bef19,Pegasus,-2.958766222000122
dm-test-c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,Pegasus,-2.407317876815796
dm-test-096e418a953af86df0d1560bec95bc7bfee2e34b,Pegasus,-2.769289493560791
dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,Pegasus,-1.6607468128204346
dm-test-2cfc33d01364162579f46b2764914a03a29453ce,Pegasus,-2.9683847427368164
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,Pegasus,-2.6205921173095703
dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,Pegasus,-2.193922519683838
dm-test-d3c9ce137ba24a69253508b3416630465c050ae4,Pegasus,-1.4464170932769775
dm-test-26e4e19d945cedcb489f28808c730658139c9415,Pegasus,-3.5163052082061768
dm-test-4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,Pegasus,-1.8508245944976807
dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,Pegasus,-2.001556158065796
cnn-test-5139ccfabee55ddb83e7937f5802c0a67aee8975,Pegasus,-2.263958215713501
dm-test-051db270afc32571a08c15124330efe89d80fea8,Pegasus,-0.9843499660491943
dm-test-b1f6faac3f406edca1e0cad8cce1319c83e62605,Pegasus,-1.7133941650390625
dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,Pegasus,-2.896294593811035
cnn-test-bcdb32ae644040a721da880fff9c1d502048cd8b,Pegasus,-2.6042916774749756
dm-test-46609841ffd23e9c22d1507edf7b176ecc4d834f,Pegasus,-2.0872557163238525
dm-test-2a48112ddee712f2364f128076cb2db555a043b1,Pegasus,-2.7238903045654297
dm-test-fadabe346fe95d33eee71299e6596754768f5246,Pegasus,-1.6588070392608643
dm-test-f468efac7b3c54f8c42c2c81dff108c52ebe0d7d,Pegasus,-2.489046573638916
